source,ts,host,proc,pid,event,user,ip,port,tag,detail,raw
auth,2026-09-04T11:02:09.068740+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,1839,CONN_CLOSED,,108.95.165.39,48458,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:02:09.068740+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[1839]: Connection closed by 108.95.165.39 port 48458 [preauth]
auth,2026-09-04T11:02:15.514895+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,1841,CONN_CLOSED,,108.95.165.39,48464,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:02:15.514895+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[1841]: Connection closed by 108.95.165.39 port 48464 [preauth]
auth,2026-09-04T11:02:21.969516+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,1843,CONN_CLOSED,,108.95.165.39,47818,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:02:21.969516+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[1843]: Connection closed by 108.95.165.39 port 47818 [preauth]
auth,2026-09-04T11:02:28.482740+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,1845,CONN_CLOSED,,108.95.165.39,47834,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:02:28.482740+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[1845]: Connection closed by 108.95.165.39 port 47834 [preauth]
auth,2026-09-04T11:02:35.432068+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,1847,CONN_CLOSED,,108.95.165.39,58752,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:02:35.432068+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[1847]: Connection closed by 108.95.165.39 port 58752 [preauth]
auth,2026-09-04T11:02:42.033941+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,1849,CONN_CLOSED,,108.95.165.39,55358,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:02:42.033941+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[1849]: Connection closed by 108.95.165.39 port 55358 [preauth]
auth,2026-09-04T11:02:48.502676+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,1853,CONN_CLOSED,,108.95.165.39,55368,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:02:48.502676+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[1853]: Connection closed by 108.95.165.39 port 55368 [preauth]
auth,2026-09-04T11:02:55.031679+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,1855,CONN_CLOSED,,108.95.165.39,52940,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:02:55.031679+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[1855]: Connection closed by 108.95.165.39 port 52940 [preauth]
auth,2026-09-04T11:03:01.519585+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,1857,CONN_CLOSED,,108.95.165.39,33906,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:03:01.519585+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[1857]: Connection closed by 108.95.165.39 port 33906 [preauth]
auth,2026-09-04T11:03:07.377474+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,1851,LOGIN_SUCCESS,root,106.61.42.246,44746,,SSH 密码认证登录成功,2026-09-04T11:03:07.377474+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[1851]: Accepted password for root from 106.61.42.246 port 44746 ssh2
auth,2026-09-04T11:03:07.378300+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,1851,SESSION_OPENED,root(uid=0),,,,会话建立（sudo/登录）,2026-09-04T11:03:07.378300+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[1851]: pam_unix(sshd:session): session opened for user root(uid=0) by root(uid=0)
auth,2026-09-04T11:03:07.393285+08:00,iZj6c5wznxkbnx0qzivylsZ,systemd-logind,1167,SESSION_OPENED,root,,,,SSH 新会话,2026-09-04T11:03:07.393285+08:00 iZj6c5wznxkbnx0qzivylsZ systemd-logind[1167]: New session '1' of user 'root' with class 'user' and type 'tty'.
auth,2026-09-04T11:03:07.426015+08:00,iZj6c5wznxkbnx0qzivylsZ,(systemd),,SESSION_OPENED,root(uid=0),,,,会话建立（sudo/登录）,2026-09-04T11:03:07.426015+08:00 iZj6c5wznxkbnx0qzivylsZ (systemd): pam_unix(systemd-user:session): session opened for user root(uid=0) by root(uid=0)
auth,2026-09-04T11:03:07.427138+08:00,iZj6c5wznxkbnx0qzivylsZ,systemd-logind,1167,SESSION_OPENED,root,,,,SSH 新会话,2026-09-04T11:03:07.427138+08:00 iZj6c5wznxkbnx0qzivylsZ systemd-logind[1167]: New session '2' of user 'root' with class 'manager-early' and type 'unspecified'.
auth,2026-09-04T11:03:07.965753+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,1859,CONN_CLOSED,,108.95.165.39,33918,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:03:07.965753+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[1859]: Connection closed by 108.95.165.39 port 33918 [preauth]
auth,2026-09-04T11:03:14.499017+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,1998,CONN_CLOSED,,108.95.165.39,36334,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:03:14.499017+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[1998]: Connection closed by 108.95.165.39 port 36334 [preauth]
auth,2026-09-04T11:03:19.216045+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,1965,DISCONNECT,,106.61.42.246,44746,,disconnected by user,2026-09-04T11:03:19.216045+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[1965]: Received disconnect from 106.61.42.246 port 44746:11: disconnected by user
auth,2026-09-04T11:03:19.216218+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,1965,DISCONNECT,root,106.61.42.246,44746,,SSH 断开（已登录用户）,2026-09-04T11:03:19.216218+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[1965]: Disconnected from user root 106.61.42.246 port 44746
auth,2026-09-04T11:03:19.216929+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,1851,SESSION_CLOSED,root,,,,会话关闭,2026-09-04T11:03:19.216929+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[1851]: pam_unix(sshd:session): session closed for user root
auth,2026-09-04T11:03:21.061325+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2011,CONN_CLOSED,,108.95.165.39,51714,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:03:21.061325+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2011]: Connection closed by 108.95.165.39 port 51714 [preauth]
auth,2026-09-04T11:03:27.500646+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2013,CONN_CLOSED,,108.95.165.39,51722,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:03:27.500646+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2013]: Connection closed by 108.95.165.39 port 51722 [preauth]
auth,2026-09-04T11:03:31.280117+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2031,CONN_CLOSED,,37.212.89.114,5883,,SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:03:31.280117+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2031]: Connection closed by 37.212.89.114 port 5883
auth,2026-09-04T11:03:34.003178+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2032,CONN_CLOSED,,108.95.165.39,39932,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:03:34.003178+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2032]: Connection closed by 108.95.165.39 port 39932 [preauth]
auth,2026-09-04T11:03:40.518888+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2034,CONN_CLOSED,,108.95.165.39,41530,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:03:40.518888+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2034]: Connection closed by 108.95.165.39 port 41530 [preauth]
auth,2026-09-04T11:03:47.124647+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2036,CONN_CLOSED,,108.95.165.39,41542,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:03:47.124647+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2036]: Connection closed by 108.95.165.39 port 41542 [preauth]
auth,2026-09-04T11:03:53.703572+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2038,CONN_CLOSED,,108.95.165.39,54074,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:03:53.703572+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2038]: Connection closed by 108.95.165.39 port 54074 [preauth]
auth,2026-09-04T11:04:00.263164+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2040,CONN_CLOSED,,108.95.165.39,38542,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:04:00.263164+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2040]: Connection closed by 108.95.165.39 port 38542 [preauth]
auth,2026-09-04T11:04:06.717694+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2042,CONN_CLOSED,,108.95.165.39,38556,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:04:06.717694+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2042]: Connection closed by 108.95.165.39 port 38556 [preauth]
auth,2026-09-04T11:04:13.213456+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2045,CONN_CLOSED,,108.95.165.39,35092,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:04:13.213456+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2045]: Connection closed by 108.95.165.39 port 35092 [preauth]
auth,2026-09-04T11:04:19.775675+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2048,CONN_CLOSED,,108.95.165.39,55430,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:04:19.775675+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2048]: Connection closed by 108.95.165.39 port 55430 [preauth]
auth,2026-09-04T11:04:26.293415+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2050,CONN_CLOSED,,108.95.165.39,55444,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:04:26.293415+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2050]: Connection closed by 108.95.165.39 port 55444 [preauth]
auth,2026-09-04T11:04:32.827819+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2052,CONN_CLOSED,,108.95.165.39,49560,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:04:32.827819+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2052]: Connection closed by 108.95.165.39 port 49560 [preauth]
auth,2026-09-04T11:04:39.228615+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2054,CONN_CLOSED,,108.95.165.39,33290,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:04:39.228615+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2054]: Connection closed by 108.95.165.39 port 33290 [preauth]
auth,2026-09-04T11:04:45.726476+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2056,CONN_CLOSED,,108.95.165.39,33306,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:04:45.726476+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2056]: Connection closed by 108.95.165.39 port 33306 [preauth]
auth,2026-09-04T11:04:52.240013+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2058,CONN_CLOSED,,108.95.165.39,37772,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:04:52.240013+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2058]: Connection closed by 108.95.165.39 port 37772 [preauth]
auth,2026-09-04T11:04:58.746321+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2060,CONN_CLOSED,,108.95.165.39,35346,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:04:58.746321+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2060]: Connection closed by 108.95.165.39 port 35346 [preauth]
auth,2026-09-04T11:05:05.197367+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2063,CONN_CLOSED,,108.95.165.39,35360,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:05:05.197367+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2063]: Connection closed by 108.95.165.39 port 35360 [preauth]
auth,2026-09-04T11:05:11.704758+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2065,CONN_CLOSED,,108.95.165.39,56708,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:05:11.704758+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2065]: Connection closed by 108.95.165.39 port 56708 [preauth]
auth,2026-09-04T11:05:18.219920+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2067,CONN_CLOSED,,108.95.165.39,56712,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:05:18.219920+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2067]: Connection closed by 108.95.165.39 port 56712 [preauth]
auth,2026-09-04T11:05:24.684409+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2069,CONN_CLOSED,,108.95.165.39,58602,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:05:24.684409+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2069]: Connection closed by 108.95.165.39 port 58602 [preauth]
auth,2026-09-04T11:05:31.242635+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2072,CONN_CLOSED,,108.95.165.39,40412,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:05:31.242635+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2072]: Connection closed by 108.95.165.39 port 40412 [preauth]
auth,2026-09-04T11:05:37.790661+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2074,CONN_CLOSED,,108.95.165.39,40416,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:05:37.790661+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2074]: Connection closed by 108.95.165.39 port 40416 [preauth]
auth,2026-09-04T11:05:44.197072+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2076,CONN_CLOSED,,108.95.165.39,34954,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:05:44.197072+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2076]: Connection closed by 108.95.165.39 port 34954 [preauth]
auth,2026-09-04T11:05:51.131594+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2078,CONN_CLOSED,,108.95.165.39,56594,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:05:51.131594+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2078]: Connection closed by 108.95.165.39 port 56594 [preauth]
auth,2026-09-04T11:05:57.670982+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2080,CONN_CLOSED,,108.95.165.39,56608,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:05:57.670982+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2080]: Connection closed by 108.95.165.39 port 56608 [preauth]
auth,2026-09-04T11:06:04.243504+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2082,CONN_CLOSED,,108.95.165.39,48002,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:06:04.243504+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2082]: Connection closed by 108.95.165.39 port 48002 [preauth]
auth,2026-09-04T11:06:04.411755+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2084,LOGIN_SUCCESS,root,106.61.42.246,44762,,SSH 密码认证登录成功,2026-09-04T11:06:04.411755+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2084]: Accepted password for root from 106.61.42.246 port 44762 ssh2
auth,2026-09-04T11:06:04.412729+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2084,SESSION_OPENED,root(uid=0),,,,会话建立（sudo/登录）,2026-09-04T11:06:04.412729+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2084]: pam_unix(sshd:session): session opened for user root(uid=0) by root(uid=0)
auth,2026-09-04T11:06:04.423310+08:00,iZj6c5wznxkbnx0qzivylsZ,systemd-logind,1167,SESSION_OPENED,root,,,,SSH 新会话,2026-09-04T11:06:04.423310+08:00 iZj6c5wznxkbnx0qzivylsZ systemd-logind[1167]: New session '3' of user 'root' with class 'user' and type 'tty'.
auth,2026-09-04T11:06:04.451549+08:00,iZj6c5wznxkbnx0qzivylsZ,(systemd),,SESSION_OPENED,root(uid=0),,,,会话建立（sudo/登录）,2026-09-04T11:06:04.451549+08:00 iZj6c5wznxkbnx0qzivylsZ (systemd): pam_unix(systemd-user:session): session opened for user root(uid=0) by root(uid=0)
auth,2026-09-04T11:06:04.452446+08:00,iZj6c5wznxkbnx0qzivylsZ,systemd-logind,1167,SESSION_OPENED,root,,,,SSH 新会话,2026-09-04T11:06:04.452446+08:00 iZj6c5wznxkbnx0qzivylsZ systemd-logind[1167]: New session '4' of user 'root' with class 'manager-early' and type 'unspecified'.
auth,2026-09-04T11:06:10.715601+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2198,CONN_CLOSED,,108.95.165.39,33160,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:06:10.715601+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2198]: Connection closed by 108.95.165.39 port 33160 [preauth]
auth,2026-09-04T11:06:13.612324+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2166,CONN_CLOSED,,106.61.42.246,44762,,SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:06:13.612324+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2166]: Connection closed by 106.61.42.246 port 44762
auth,2026-09-04T11:06:13.614029+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2084,SESSION_CLOSED,root,,,,会话关闭,2026-09-04T11:06:13.614029+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2084]: pam_unix(sshd:session): session closed for user root
auth,2026-09-04T11:06:17.150526+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2243,CONN_CLOSED,,108.95.165.39,33168,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:06:17.150526+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2243]: Connection closed by 108.95.165.39 port 33168 [preauth]
auth,2026-09-04T11:06:23.643564+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2245,CONN_CLOSED,,108.95.165.39,57562,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:06:23.643564+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2245]: Connection closed by 108.95.165.39 port 57562 [preauth]
auth,2026-09-04T11:06:30.343239+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2263,CONN_CLOSED,,108.95.165.39,52650,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:06:30.343239+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2263]: Connection closed by 108.95.165.39 port 52650 [preauth]
auth,2026-09-04T11:06:36.699558+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2265,CONN_CLOSED,,108.95.165.39,52652,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:06:36.699558+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2265]: Connection closed by 108.95.165.39 port 52652 [preauth]
auth,2026-09-04T11:06:43.181307+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2267,CONN_CLOSED,,108.95.165.39,33796,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:06:43.181307+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2267]: Connection closed by 108.95.165.39 port 33796 [preauth]
auth,2026-09-04T11:06:44.372817+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2269,LOGIN_SUCCESS,root,106.61.42.246,44579,,SSH 密码认证登录成功,2026-09-04T11:06:44.372817+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2269]: Accepted password for root from 106.61.42.246 port 44579 ssh2
auth,2026-09-04T11:06:44.373847+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2269,SESSION_OPENED,root(uid=0),,,,会话建立（sudo/登录）,2026-09-04T11:06:44.373847+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2269]: pam_unix(sshd:session): session opened for user root(uid=0) by root(uid=0)
auth,2026-09-04T11:06:44.387562+08:00,iZj6c5wznxkbnx0qzivylsZ,systemd-logind,1167,SESSION_OPENED,root,,,,SSH 新会话,2026-09-04T11:06:44.387562+08:00 iZj6c5wznxkbnx0qzivylsZ systemd-logind[1167]: New session '5' of user 'root' with class 'user' and type 'tty'.
auth,2026-09-04T11:06:44.419399+08:00,iZj6c5wznxkbnx0qzivylsZ,(systemd),,SESSION_OPENED,root(uid=0),,,,会话建立（sudo/登录）,2026-09-04T11:06:44.419399+08:00 iZj6c5wznxkbnx0qzivylsZ (systemd): pam_unix(systemd-user:session): session opened for user root(uid=0) by root(uid=0)
auth,2026-09-04T11:06:44.420364+08:00,iZj6c5wznxkbnx0qzivylsZ,systemd-logind,1167,SESSION_OPENED,root,,,,SSH 新会话,2026-09-04T11:06:44.420364+08:00 iZj6c5wznxkbnx0qzivylsZ systemd-logind[1167]: New session '6' of user 'root' with class 'manager-early' and type 'unspecified'.
auth,2026-09-04T11:06:46.119994+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2269,SESSION_CLOSED,root,,,,会话关闭,2026-09-04T11:06:46.119994+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2269]: pam_unix(sshd:session): session closed for user root
auth,2026-09-04T11:06:49.736140+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2370,CONN_CLOSED,,108.95.165.39,59472,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:06:49.736140+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2370]: Connection closed by 108.95.165.39 port 59472 [preauth]
auth,2026-09-04T11:06:56.199365+08:00,iZj6c5wznxkbnx0qzivylsZ,(sd-pam),,SESSION_CLOSED,root,,,,会话关闭,2026-09-04T11:06:56.199365+08:00 iZj6c5wznxkbnx0qzivylsZ (sd-pam): pam_unix(systemd-user:session): session closed for user root
auth,2026-09-04T11:06:56.310175+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2372,CONN_CLOSED,,108.95.165.39,59488,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:06:56.310175+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2372]: Connection closed by 108.95.165.39 port 59488 [preauth]
auth,2026-09-04T11:07:02.744445+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2389,CONN_CLOSED,,108.95.165.39,34898,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:07:02.744445+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2389]: Connection closed by 108.95.165.39 port 34898 [preauth]
auth,2026-09-04T11:07:09.256959+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2391,CONN_CLOSED,,108.95.165.39,50840,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:07:09.256959+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2391]: Connection closed by 108.95.165.39 port 50840 [preauth]
auth,2026-09-04T11:07:15.886813+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2393,CONN_CLOSED,,108.95.165.39,50844,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:07:15.886813+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2393]: Connection closed by 108.95.165.39 port 50844 [preauth]
auth,2026-09-04T11:07:22.470353+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2395,CONN_CLOSED,,108.95.165.39,42210,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:07:22.470353+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2395]: Connection closed by 108.95.165.39 port 42210 [preauth]
auth,2026-09-04T11:07:28.958537+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2397,CONN_CLOSED,,108.95.165.39,36304,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:07:28.958537+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2397]: Connection closed by 108.95.165.39 port 36304 [preauth]
auth,2026-09-04T11:07:35.438540+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2399,CONN_CLOSED,,108.95.165.39,36312,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:07:35.438540+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2399]: Connection closed by 108.95.165.39 port 36312 [preauth]
auth,2026-09-04T11:07:42.050279+08:00,iZj6c5wznxkbnx0qzivylsZ,sshd-session,2401,CONN_CLOSED,,108.95.165.39,59986,[preauth],SSH 连接关闭（扫描器 preauth 特征）,2026-09-04T11:07:42.050279+08:00 iZj6c5wznxkbnx0qzivylsZ sshd-session[2401]: Connection closed by 108.95.165.39 port 59986 [preauth]
